CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.0,12.164519070675848,18.136958464171478,0,0.33387307190167137,7.012363026790451,87.19421668612571,2.644757905833268,4,282.02550065572314,19.191791809039444,284.3313238549253,9.813573146036148,16.943330095213938
8.266016374839296,0.0,7.360400561388138,0,0.48487914403191745,6.490046717577953,119.76104733229951,3.4912466107952147,5,252.26494303867344,17.009296654487407,276.66849857179704,8.490896748417871,47.465301953266774
0.0,17.490963818716132,19.958279646313414,0,0.4554659497710114,6.686033392667666,63.084209526021965,5.565542412472054,4,464.2622662143851,19.370618017423105,510.0926328523748,7.4939874029385125,17.987182396709528
0.0,9.794285373220713,12.343677311908317,0,0.4754982882098661,6.538412451480347,86.72233453322139,4.236385265441958,4,257.472696667476,18.81054191232063,358.7914410224345,16.299020784842323,49.97423025530314
5.6808755354678935,5.2652468752061665,25.111773933851804,0,0.5298227417698252,6.5734871446497,70.74589110709044,1.085486770980248,1,179.52517605997866,23.117211178910935,286.5352240089248,3.6385465159939194,38.222469278675014
0.0,0.0,6.313522836990939,0,0.4933491306763448,5.371469510182242,104.2844098921644,2.682446017432902,8,614.2703979590831,15.452099338000115,356.51739852161063,6.971637616646227,27.27543976222443
0.0,0.0,22.804553861523694,0,0.3124840227549055,7.033122394635013,47.87269314695555,2.5245556902543558,2,490.0000240717026,18.564391764590617,433.3669764002022,21.971378380887494,25.23455530697715
0.0,29.129389419818146,12.345793327546005,0,0.6397492307341041,7.118712994699441,88.86014876056387,3.637835805031604,4,704.9404024885771,19.44895921973108,412.53415530992254,6.018154824228654,18.22362513283067
0.0,23.022012502985138,6.570357575421752,0,0.42127083691122325,6.13942647915238,62.548475708732916,4.694271683122641,7,539.7065654044469,17.935914377828947,444.6578659408671,18.738934453930117,21.68200416368815
6.302527060319355,0.0,7.709576328430614,0,0.578709623693338,6.2695661351302965,66.20273104096206,4.678232087364742,6,194.9518665259083,15.558434762646755,242.2904128507073,0.0,16.163737759976687
0.0,13.383975330301421,8.821638304278622,1,0.7988899203699968,5.2282247482109945,70.56906956455444,0.07037531649835493,3,424.1900323300793,21.26562611744143,442.3725737124108,22.850609295230264,21.914637084859653
0.0,29.033290960922937,13.884328435533032,1,0.43967384900962925,6.659978329212485,75.06273109994697,6.034276073877798,5,237.37445320733468,19.241255526316916,339.7056513793457,3.8083771268071747,9.967806999279594
16.204579412725366,0.0,14.555281318641397,0,0.2463654972704405,6.7004402091999005,64.74558679258517,4.3303945765929095,5,130.52958775132834,15.712827231561493,364.10816977005277,6.565243795676688,9.474906679886422
1.6583238158157936,24.040644617118442,7.098839973217663,0,0.5156794933743868,6.256466288100482,74.01196912877474,6.707517299947203,3,332.87050196424275,19.465069517628173,466.0639989216749,17.462398045904276,34.46934409642333
4.180742560316145,0.0,10.834388772625317,0,0.6821151561998285,7.0870473519093515,112.18730561174117,4.73281648731041,3,572.8975230502524,22.243445354116286,419.94803626768737,14.59285693945634,7.666750428989369
0.0,24.694368046235823,25.56743843856067,0,0.7850016945064713,6.066145938314041,95.59259119722611,6.1127782112451,5,454.1853354123012,18.420104946484976,387.9457757668758,18.96491205266365,30.65247101214601
0.0,0.0,22.747293556684838,0,0.40245404866571,6.69522414812552,92.33632858991311,4.7797451540452665,1,174.32978594852648,18.495132127164762,175.45630183362715,3.7521615951969736,5.071683797481647
4.553934271504849,0.0,13.967000953783419,0,0.6096039067883826,5.586234962915519,55.24489327133162,6.627074088025771,4,326.96661536426024,21.949611068295305,351.85933116039394,10.692362134665226,28.292665947835424
0.0,0.0,11.258423651543762,0,0.49416274518639364,6.283513494388033,43.10125680960692,4.896726335637335,2,383.99841366254736,16.365155240147242,284.59453973108447,8.380452535526938,20.590224024684034
6.831002957772778,12.154038719873167,11.816213021684177,0,0.5372861974835038,6.177952019468015,94.74841563065708,3.594377982469901,1,124.22910773289806,22.3006144937655,420.70512270016,4.928678412933035,34.65610906579132
0.0,17.233340041315564,15.171922214566834,0,0.8673212016420442,6.457715545428659,92.52931019083424,8.57211291293845,2,527.8129573617668,20.640404354810123,446.1771950202452,16.871282209642562,19.4456509783033
1.0914337517778199,0.0,4.045010556650842,0,0.36964356059258163,6.041331149816648,109.2347789210275,5.666977956787774,4,369.5725155885297,16.466718279243967,328.51517692676856,19.301360126247566,4.012231492422508
0.0,26.326219010656974,9.249839545521253,0,0.5804487593793488,6.2079691830298325,51.088542472861576,5.004863284109268,4,174.38006336341434,17.029808200342945,295.29922570322947,10.341936564716264,20.77006616984265
19.529592386776866,0.0,0.0,0,0.606123180611852,6.878233020009054,61.572637649910284,1.119760725269494,2,164.87483625150062,17.345411765898962,497.6233723919499,23.35897909507319,23.96887720304091
3.4839238672537682,9.414084832464402,13.714717233715898,0,0.6802943589927217,5.994265033933248,22.094443449287844,1.0945540033265706,9,592.9115427468306,14.4661587292284,301.1135714017538,7.2000984538516,21.28580569330754
0.0,0.0,15.400932389978639,0,0.5617579784165075,5.175396029482925,57.01080903029556,4.414702512497892,4,344.0234105995192,19.073037847955938,247.29708685970107,23.18927126895929,27.790991953105888
10.673886244087425,0.0,7.714332056364257,0,0.5869660647404923,7.524708732943794,95.90397429622452,4.105594515313306,5,607.9791408646771,16.566316592854722,280.2269250752761,16.63567341830786,17.307629491907345
0.0,12.137568111593936,21.703109990372223,0,0.5030021719093851,7.26701785508334,54.93812938161046,2.5103426134825355,4,672.1221206236562,19.15241290714887,305.49505568160686,4.135029701674924,10.876690904580423
5.396226917040897,0.0,2.6647934915840796,0,0.5822952329494129,5.395416113426067,85.93343426562306,4.096063669185326,3,579.7713098397953,15.659924849284522,277.6159621815911,26.570669869578683,13.303230264309141
0.0,1.770666938484192,1.0422508145732223,0,0.5088169269403108,6.782795463671635,62.66591303206128,7.136116548891551,6,318.38346656826155,20.530629121167898,432.9306158783046,9.588657267662809,17.754940430328254
0.0,35.15102742114657,12.52627236620781,0,0.6245886267827261,5.94791766061406,77.0735967902037,5.260345196555627,5,0.0,20.122777046287105,155.989876452765,21.135824177301153,17.675992730515144
5.293006628474462,0.0,18.12026845776265,1,0.505646759674764,6.484441050731742,35.86464108516132,1.4038821295192494,5,460.5833791618512,16.947066169067526,275.68700255845687,13.719543853507426,44.63632569363009
9.95081258796053,31.056610689563403,22.450708301913508,0,0.5952520472682624,6.505956890309445,70.38586458974923,3.5658314629998182,4,759.3848301227961,19.291228147340654,351.67773246360747,15.321088571162822,34.04696983256437
5.073767218233746,0.0,7.879587012491208,0,0.5464884623578027,6.135914539778574,0.0,2.1095703902096217,4,402.0544668667974,18.682425230481076,375.1324060202087,19.008447463446153,28.8177246800068
2.6054247714611316,23.715300269966786,18.33502966733281,0,0.6851260300926603,5.751364034089522,62.76690757146442,2.9858301755420213,3,73.71099284174329,21.761058869536406,509.9569702147371,18.620958291283024,26.603315098702545
1.0105082179321165,45.59764689578961,10.738142407395191,0,0.5438327531693817,5.816621263378618,22.34674917597608,2.93140710217775,1,294.62041259974023,16.22854627063128,496.6166318614954,10.304974058135777,25.257904567539654
0.0,0.0,9.826134360402426,0,0.33723610381517427,5.65866565916313,101.76784646331085,2.7969442765315886,1,377.1328098391768,18.164944447312877,210.33291880904665,16.421659171570163,25.3060050159295
0.0,0.0,17.008887574909373,0,0.701430580085679,5.717724454238689,89.76740587740632,1.1642157188558704,5,223.53792067347405,17.0904959992429,182.36763740816826,15.896198940889512,24.00223168833722
0.0,24.84973105233296,15.435795573211253,0,0.4413121238964858,6.252975196965451,81.06678749505026,3.5319251688118007,6,0.0,18.598600033620368,358.2723848757609,14.194928397824716,22.869095558416525
12.691251145482674,6.126910734968176,0.28053333250710466,0,0.4715480393621417,5.798968007622474,110.58817436046265,2.6227239626206487,6,391.561070603859,19.673201926123905,294.740143481859,11.276784263191896,3.2548503301320224
6.555117290288768,19.907500960911413,21.04047437813609,0,0.478520644714781,6.777436445998834,41.43033741690456,0.0,3,276.14079061191876,17.06602376823784,247.5256028795301,14.180953832359736,19.10402908773306
0.0,0.0,20.38462120820267,0,0.7149325711804981,7.341072308735149,116.92616954163563,8.111241251453492,6,705.8121990311859,17.698966312943732,357.4670016689196,26.47278522337102,20.289232592636118
6.387122136795237,13.078154899349599,6.7461736297352,0,0.2937190943225566,5.89396273104097,94.10136379929077,6.086416273855011,5,424.97362598110976,20.625289755726197,376.9934559684335,10.634808535200898,15.609447505115583
0.28829238841967797,7.263746350590092,13.691464027374382,0,0.9265298240391993,6.467583150374764,61.37645195786951,3.009768477657508,6,486.88925467892983,21.486114256238174,279.65387199237983,21.14611193862946,17.383908186695017
0.0,39.02676947983538,14.359405266722623,0,0.6767268170879263,6.649779577212054,99.79736412112243,3.8395200044552564,1,387.99352789266203,19.585735277446332,299.20828820158806,8.362545032584748,25.266890958063318
8.860416084031463,17.106100239229114,12.772581607602568,0,0.5767886696954992,6.630401589643492,37.02378165247424,1.33952587063312,3,423.74719493320737,18.19648118276505,286.6542210077239,6.530797363740794,29.56182870793963
12.466595893465177,19.102463889804852,7.257924953851143,0,0.5434127199260457,6.353168687541261,44.91360347722514,7.361018043402817,3,130.4137195551599,17.98718677371827,318.5542970488635,35.634795415791004,25.252975449649657
11.609009024399308,1.114952813060782,6.4329610980212495,0,0.5842664889829189,6.819877692851805,50.959487749288385,7.784306259023534,6,233.2520607228234,19.70587792320004,405.2714130444661,16.480169378924703,29.330486995551997
0.0,0.0,10.826232317258173,0,0.6125346914055206,6.6375742668764595,53.188624174207575,4.129056829317702,2,590.8872698216512,19.001087403090718,257.9105666352056,16.672594229027293,29.492993883495153
0.940773567679555,0.6186034923290986,18.97455733096368,0,0.6274258703140069,5.433636304370891,38.416386002712926,5.949414352789224,9,443.1896109146731,14.872253156639132,297.6976655917183,16.866594402839414,19.74270853954375
6.44886551007065,20.466851417079123,14.69648105124214,0,0.6166725359204138,6.908409245072491,102.2463258786691,4.16810223576124,4,341.0508377957377,19.759247511077387,319.66532497921935,22.551097945742118,27.332828655019785
11.989688093252289,0.8963724603136889,8.47982254181448,0,0.5607496817506299,6.921103586086719,60.75207678964471,0.9928765783605455,3,489.6767685662668,16.606746463270362,355.38553113088227,15.554670102324277,6.433373187462145
0.0,17.95459656551391,16.247551232408746,1,0.526319389563121,5.765699727074993,77.87013911399262,2.9351709251763194,5,492.98480085321967,15.382739901353565,381.114588855035,18.413553107900345,18.964207912899294
2.0033328006911733,60.80961916749053,0.0,0,0.5318472059615786,6.326556484813321,52.03016174041694,4.07704873022111,5,742.4702983346268,14.829641246160802,541.845463486482,5.290022052204341,17.882965376910043
0.0,31.906992882360615,18.811606762530303,0,0.5266110063576783,6.778330294967748,17.023107584641522,2.8454497906387672,2,435.395145772777,18.024570383396696,408.0634403023635,19.587464760711164,36.58820658129093
0.0,3.1754352279718123,0.0,0,0.6860524116240478,6.153480326294447,75.56160603495982,3.3408281173864243,3,229.49872731426944,16.263646403198276,410.22975258056414,11.042676093737212,25.601203093149863
10.587722072590102,39.82913413193468,8.535401598458701,0,0.6212268066737034,7.051084633436208,14.456860688246252,3.6080609292308594,5,388.5629908701678,13.382004568573766,331.73821579156214,17.402197375343107,10.223022453393172
15.263664245709077,1.2061910474827666,3.3862447165422216,0,0.19715336384028642,7.954710746233552,66.07824670960687,3.630155154482531,4,510.07102535639126,17.711397884959016,266.8322125915337,0.6941603171371291,27.97017100393513
2.980712954409129,0.0,2.1961659650978405,0,0.6287080931835713,5.749809777155512,29.687178912681304,3.9097428300447143,3,575.270713920022,17.420744163251094,307.9325246486698,17.111257146555793,30.870006774930697
12.230382921871406,0.0,18.893622154173933,0,0.573368343366253,5.333268777792357,123.64372797846262,1.5727293605671377,1,136.67464548251627,18.170217547751562,291.35974339044486,0.0,21.675091921835367
6.710069815409653,0.0,7.819631831079139,0,0.5477549492264924,6.512673016923413,93.51815622089221,2.2942660868313336,4,450.6227288746246,17.11642450110677,391.69299147546553,10.768591706946761,28.85035454792979
0.0,2.563676383008591,13.356226395768868,0,0.5033777856293338,6.8050937535883005,70.96110615560146,1.1023730420300644,2,257.2611721803164,22.52452525976001,205.7333904502403,0.7611388637027616,0.0
6.70800220737236,11.442041100549242,10.680940063621549,0,0.6848935263983217,6.138393538308661,103.38378697433072,5.853412654341021,8,312.8058366639337,19.638142048304008,409.9205684824392,17.13125708375368,0.0
16.827114471607334,51.23449549460678,14.243877625117225,0,0.663703175454743,7.317282464324724,44.303152630959396,0.0,7,550.1010568728899,17.40085068803275,345.3311973613217,13.184889168231125,11.656243026062798
3.291896063654417,18.8462569703399,11.522388859209736,0,0.45725467986116697,5.362975940193726,83.21742260276261,6.2225397209655435,5,533.369754624559,18.360020957615802,422.73468917470245,7.3044881787180636,23.871165245749978
17.055935440000454,5.741587308587258,2.2756528755177268,0,0.5988462744549442,6.7850430361221274,73.59469214412398,6.711333734251971,2,294.0703865188101,21.612213868489764,290.12435478696113,22.740856315243796,36.59590668039863
0.0,30.90573394840374,17.774614372240553,0,0.4334011918550457,5.875897425468774,75.39256227734276,3.165420767336495,4,381.482540465266,20.60457018581808,273.9753559493556,6.423334539666328,12.136865262278647
10.668361537626925,0.0,7.642455234503075,0,0.38444582022532836,7.503564534345108,103.6258980029895,0.0,6,317.93825841969664,15.428334008374929,318.99314656750164,0.0,14.64616784375098
4.348604786848273,16.65474939460558,0.4152430891136927,0,0.47479393304920425,7.694760747217683,88.50977887783446,3.0412478198686896,3,893.8061023127368,16.356560766181417,316.81091799940185,16.295445237056065,23.315178794667688
1.02853678599354,29.500764653287206,8.088816905431795,0,0.6534872166859311,5.763340388551656,76.08426255910065,3.6652132612934794,2,454.76417196282097,16.77993687714865,429.37770540781867,0.3338089641023547,17.970667086192876
4.38914267820532,0.0,21.205166576313314,0,0.6643750054451304,5.9153100048639935,21.66315178560771,1.6777437381492817,5,266.9670926661713,17.532660107941222,428.50923980819294,6.644932498924102,17.447444922469224
0.0,38.4500970369663,16.781507846371753,0,0.6115702504116752,6.901711520885861,41.118703732175014,2.71804137300269,5,630.1240805651491,17.190068953672707,529.3571006017231,9.078573989425053,18.62243149563211
1.7108217645973975,19.123913779865937,8.629165486026558,0,0.6370114944217597,6.02900854514734,64.56414985931973,7.013409917613037,5,636.0535094347943,18.57482036069437,310.9102148488714,2.732043052127917,34.59605412197496
6.671168115001019,1.033090066380769,8.625047610634685,0,0.611941394453795,6.268212147447433,70.61442647974623,5.196347040833656,5,709.0006793679538,20.11858688424155,51.372895719629014,9.243906897592455,32.76843545639072
16.309888784777037,26.186764786550835,8.8128816517218,0,0.4730222085732458,6.317771894379687,36.354295709130135,1.8584153598059898,6,758.7829386616959,20.485852636641468,318.74254585419555,2.8630267892157732,22.715917765092065
0.0,65.49662858730551,25.121886288213716,0,0.6018307053608729,4.9562287906616405,135.5269469161958,0.4450417438495924,4,526.8961003215096,17.78104584562156,376.9898711939605,13.836682295931327,37.721218520060724
0.0,15.364790121403884,13.597161075174563,1,0.6460491430273219,6.290313577734033,110.45903354710003,3.1132636330194803,0,349.2249070452745,14.903674258740327,421.02229288574733,4.098783209734679,27.183060857425374
0.0,16.957294071208068,13.924283200899273,0,0.6405149595776289,5.817190558155078,84.85931297098954,3.3517407633640794,6,373.96038304247435,16.211098127882167,383.62798868681847,12.911024791474102,33.11582603775412
11.472458212237838,0.0,18.00592748741653,1,0.6926696045769571,5.954814024320159,70.01703211594486,4.842018293462964,5,358.9313493301008,17.356495462813932,310.8387444888374,20.834053929898474,14.582971532552616
6.427259543073286,0.0,12.623766281380291,0,0.6349964616641277,7.31054240242817,62.05814884276775,2.6758349036079156,6,340.16909831392354,15.760924189647014,511.98895652481565,18.176609392045144,16.48617110551787
0.0,30.928059597061896,9.23851340841922,0,0.59217378490499,5.42044517400452,41.346283119377404,4.874149108259909,6,616.3093836244832,21.009889770743552,261.9300421488374,12.128025155008952,16.38768291823709
8.014099924774863,0.0,9.664821026222148,0,0.6784180285979713,6.869243630723584,70.16945451852816,7.863823484126481,2,408.12111236524396,15.905009671122398,331.00731878087277,5.778838771061271,21.7021553078982
4.434866924393147,12.717589693265419,10.513111435984365,0,0.5468174488901129,6.104725948767734,75.21707112399702,5.5125521471329515,2,571.1988732891226,19.857538698417446,257.72820448166647,13.814239811458066,23.051201781239605
11.930346918582847,0.0,10.746888791733078,1,0.4441750418526739,6.1041678820529155,33.23070388651452,3.6990141346053775,3,521.6547812032063,14.799863218950415,357.7814853502056,7.829966128730401,25.48243123909236
0.0,22.495515817913404,15.947880896731462,0,0.5304319643267483,6.853260327236198,77.35693968285713,3.415384010788081,6,223.42596619548993,19.945842422851317,500.59952404833115,14.10786421091068,40.65256478635352
0.7821055392591938,19.007890526886758,11.353232023489635,0,0.46061168262322616,6.538035906198223,63.65274663290703,3.05098641822227,4,119.51431946313636,18.193608845331312,343.17574092520806,0.693003477829004,29.13575878909124
0.2278698830634447,35.90095866218958,15.981952525065939,0,0.46897860700307425,6.699429098053671,14.58138837943305,6.279345916149504,3,200.24062159690908,21.827567545065612,343.7332134594934,18.350827394349494,17.76391636460316
0.0,0.0,10.45112725526164,0,0.532657759514138,6.9777292623730025,43.90921969817394,2.4826417635022637,3,336.3133302212275,16.010562265598075,201.66745723766942,12.932515941092033,22.469875712686424
6.146634382755354,4.52300155295909,11.534719294149417,0,0.4549096094800047,6.068084131771674,56.41904506419396,3.894967688899963,3,430.567120845003,17.25894743865449,329.8837110930191,28.15961676006421,36.34546813985989
5.845075340747048,0.0,0.0,1,0.5130446164433152,5.8714342858445745,120.85525440552533,3.9075155939502793,4,299.08554500614343,17.68504827689703,460.694321553035,21.842430232899083,29.69329455195792
3.643975727125164,0.33696175817332197,17.231028187976875,0,0.32276623996554576,5.540394631409542,83.58348748694523,2.7462531950957825,2,526.1149446525051,18.164499845669315,333.2285089252062,16.663308554947395,36.224395903501346
1.5825506529737368,20.055211833076452,13.35612163610635,0,0.5755952448847527,5.722212629014731,30.60651606520304,0.9178223494433881,4,319.3488873379508,17.73884217201452,327.0810905339797,11.832049184047017,18.059313974444386
0.0,29.167726799488445,17.786468747045635,0,0.5501446570434669,8.364366097716108,81.60901610369383,4.478246457597103,4,451.1688496149027,17.781307155000228,456.62002640173966,7.592769454088339,15.952713845097987
0.0,0.0,0.0,0,0.4519493642718172,7.17127570651575,24.675488309725765,3.6718916591036943,6,427.7537223511969,17.745262404551543,327.4656657196786,19.296865065238944,16.087188747493315
0.6526551578697828,31.870542082535845,25.200947992508947,0,0.6291094802118886,5.354247943654385,98.31534950883805,4.850504985816796,2,699.384759420281,13.943404258322975,473.57688053266816,11.093711460762016,18.801724281547557
0.0,43.535308611318825,10.050790528544818,0,0.6625084165151871,5.3742794302795005,54.8085097490994,2.679439356477749,1,244.15952458315417,20.68533590353709,239.09779681971523,20.8785524306381,12.71779631011146
2.2129428796723216,20.92243767736882,18.535643153815112,0,0.35709281627572315,6.637306243202944,65.37818671530322,6.3637247275074005,5,779.0144073139904,24.794500448794107,417.68471171053375,15.505762146146997,25.215776167717465
7.07483736860503,56.043099501393584,3.9286396955463907,0,0.45847302657205435,6.683085358164576,105.12230613118132,1.9587750594551256,5,308.14922473974644,19.156196430122172,505.81595790028655,15.555979890748343,25.37396263938713
19.82119875041056,0.0,15.166862554425474,0,0.45770291802552426,6.684218684722155,31.959420079641,7.395284596437574,6,182.870442419384,16.001348134711755,447.7149776683971,16.86168288877573,34.81675732787377
5.1013691903538145,0.0,3.8367741704191385,0,0.4372116278669363,6.121530944512411,28.880690816836243,0.12996332936065036,6,371.55828160834164,16.22401501213377,186.07810680119,6.262611430937099,6.305584994663917
5.814933360215774,0.0,6.758371067268525,0,0.6495369810318099,6.21218201799797,51.65921886231186,4.713017135569471,1,952.3433769709836,19.848982804161448,297.9144050297896,5.54504629288464,13.814026480545733
2.959765124410962,46.90506347574039,24.015413206294145,0,0.5267408633472637,6.52951566691155,97.07460782854086,4.798404433305909,3,558.394479483129,19.348032846866136,333.98241125614175,5.303033861457426,29.911340365682687
0.0,26.704775752497387,9.703359674809244,0,0.5182582190427267,6.3601251044053315,25.458309886648415,2.129330157324147,3,509.29796937813194,17.874561756782654,447.90595020034436,20.032478404131933,24.187952692146418
3.371980671136735,9.665967898149079,12.478543537622116,0,0.3095365162711896,4.7464897390767256,0.0,4.6912272695081265,7,541.5913927557754,20.157489615934207,234.82275142475936,6.079948887370691,22.912182598769046
4.117979805492827,17.719247031675685,16.91646056868353,0,0.6262501636251072,6.139140258597364,55.367551964548035,6.486989206496333,6,278.7082979636124,13.959452897140117,263.276762994269,6.951882042632644,34.12745532717311
24.783882167373463,0.0,14.370636838213711,0,0.40128899261758333,5.704015496017781,83.44874239750577,0.0,3,462.77545522946434,20.15893667990847,209.9312198536207,16.462619888811997,13.20842133537933
1.9456957028823465,69.69804751080383,12.022848554976319,0,0.5571919156319595,6.422647993235958,101.60732899268723,4.855764095730711,4,408.4203864532766,19.023074562108764,280.8521772420089,10.935656127556008,15.795689587582991
6.193307144069067,14.10130836740546,13.481734816770333,0,0.5832852325549831,8.389681301822387,55.031481861608825,0.0,1,711.9232137722609,16.30891442027689,242.1037942155195,10.041440305356309,14.71209103111878
3.3014787805349077,13.62547507051743,27.34322597962027,0,0.7132790315006381,6.557237165832013,56.48005500075193,1.772103912601263,4,389.7404636134424,15.346687357562494,501.4094332778732,9.43411521821156,3.981245996181123
0.0,28.418398973568607,10.608192180171619,1,0.3929415521057066,6.080529219679321,100.30922055916092,7.2212493662919846,4,344.4495405109954,18.76692002204038,297.08866837103506,0.0,23.72192130742964
13.428276204829176,22.54422156168112,12.367473517661779,0,0.187658541301501,6.945261051384076,15.647232408528225,2.578257729876686,1,212.31370124198745,21.59592390088908,418.87420158383077,5.931829318251872,17.68975619926616
10.066624081106257,16.373216582699154,18.14444989285176,0,0.5720619453704434,6.637881521046449,57.12141829487574,1.3348520747411574,2,431.5224337951033,17.998194889606523,357.6352251569172,20.970941958174638,15.757312561875647
10.402874744570203,0.0,18.51757634411429,0,0.7660613417813025,6.594066143316288,73.33186891790162,3.384330769132168,6,457.2159080311643,16.62409296428775,356.36047656413746,8.92421328926219,14.096488837880816
0.0,22.3152405712639,19.071806077810585,0,0.6986735623527325,6.72479541525097,80.57812419598096,8.14260331014346,4,206.13318439239302,18.920834172299756,302.178612421911,0.0,22.336730429750776
15.664031074050452,56.168587915400806,15.343365509798456,0,0.5751591298329551,7.739580495380679,53.72541259065529,0.0,2,484.13148548217674,22.505917982271644,426.07204632889443,5.644040327920565,15.1534364660594
0.0,43.290081107719466,3.2275665934327122,0,0.4910036577241544,5.508378095271859,68.96434832776356,1.5922491855573764,7,447.1741599975362,19.448859588740177,370.04532517045305,15.218977753284971,24.5384212539958
8.646971006682325,49.236479039345525,22.10733441964745,0,0.6468547115964773,6.631542453768018,0.0,6.944606534677215,5,578.2588876604724,19.686684374060697,364.80369607745325,15.080242264440166,26.724457539480742
22.437918381965815,0.0,3.2048513274729222,0,0.4331744560354638,5.651533209012923,49.56904445465224,7.701174921429239,4,611.6778438075198,21.190156999135223,301.998724473809,10.640035712070551,19.78988570740004
0.0,0.0,13.057921163625426,0,0.6071629323227463,6.688858852439574,80.69824395152509,3.5827944289904035,6,423.83892132719893,19.53962627864441,316.8903907200751,7.8755716704047645,19.16529771421329
0.0,7.981113917608445,5.870924219868367,0,0.6106564190999952,5.656919441959734,40.49576704086897,1.1979893246940505,7,233.89069946580793,16.78186664424766,409.5909116993637,2.884628099707694,24.206517202930108
4.457001739753714,12.337397894928671,10.56385924316765,0,0.6772251888998656,6.007843230476441,69.65155820450873,8.201271353799234,3,268.45557446849966,14.661957105824321,376.9350606506406,15.277295254884057,22.234582574764733
0.0,37.26059644330277,13.235584390063668,0,0.8811592046693293,6.093437060033465,80.51243002247554,7.148329022673313,5,704.0374473972872,16.47236313648782,367.23598062027713,18.565092923674527,34.7374660692635
0.0,0.0,13.185229065061858,0,0.5970899160614521,6.983071703541296,58.40862237598258,5.22578867430069,6,435.8022180445901,16.069602128785114,287.3821332582532,21.722160014362913,25.428042945553884
4.189641583331835,47.70920766705473,13.869061128799936,0,0.4889243649151002,6.942918110759689,72.77298558790399,2.093955067231418,2,701.3538349645776,19.95047786292492,532.9138010208201,4.925888489169697,32.579391202523645
0.0,7.207810434104254,21.9732366295988,0,0.5469310825369608,5.427997836487531,41.043488172030855,3.697038384240123,5,491.7656095058546,20.256365712968037,312.3466867002381,22.258660862843314,28.11670122170293
7.672894903462561,0.7548543212619201,14.084033250295063,0,0.3377108914133059,6.3384538776998935,62.21488416851069,3.4632438298058554,2,534.6275870459793,18.886258535774076,353.2470077829867,12.303715389148802,10.37055311083722
0.0,0.0,9.339734880023588,0,0.46663442426931306,5.803294101675579,85.08605274849823,4.494787739692713,3,565.7055675280108,15.70887765094502,338.9799397724004,12.886003743830145,17.363963142588034
16.929435883150838,0.0,17.55579274436083,0,0.5008861074264276,5.4190465625272655,72.39524290711616,6.847103020075806,1,202.5126791792169,22.43051345263873,533.8787189507773,18.95514428442023,22.057503708007545
0.0,30.75609401508595,19.088399324687558,0,0.48710939224784894,6.14808806470294,51.5771244522098,5.646775786388547,2,459.5677260189044,17.584337529552904,329.53587024360957,8.913322675641869,30.48968765748257
0.8302709606311902,12.759631212521693,2.652266857068451,0,0.5682825846440467,6.084062048080926,74.2780593201422,1.5375102383320076,3,200.1841845711735,19.82765822266338,321.20688337121555,0.0,40.235879576434854
